"year" "month" "day" "f9013" "f9047" "f9013i" "f9047i" "hyear" "suma_q" "suma_vol" "accu_vol"
2006 6 18 23.733 0.84 23.733 0.84 2006 24.573 2.1231072 314.4338784
2006 6 19 19.518 0.73 19.518 0.73 2006 20.248 1.7494272 316.1833056
2006 6 20 11.288 0.62 11.288 0.62 2006 11.908 1.0288512 317.2121568
2006 6 21 13.195 0.62 13.195 0.62 2006 13.815 1.193616 318.4057728
2006 6 22 11.79 0.51 11.79 0.51 2006 12.3 1.06272 319.4684928
2006 6 23 10.786 0.51 10.786 0.51 2006 11.296 0.9759744 320.4444672
2006 6 24 8.778 0.51 8.778 0.51 2006 9.288 0.8024832 321.2469504
2006 6 25 8.276 0.62 8.276 0.62 2006 8.896 0.7686144 322.0155648
2006 6 26 6.399 0.62 6.399 0.62 2006 7.019 0.6064416 322.6220064
2006 6 27 20.22 0.51 20.22 0.51 2006 20.73 1.791072 324.4130784
2006 6 28 6.77 0.51 6.77 0.51 2006 7.28 0.628992 325.0420704
2006 6 29 7.774 0.51 7.774 0.51 2006 8.284 0.7157376 325.757808
2006 6 30 8.778 0.51 8.778 0.51 2006 9.288 0.8024832 326.5602912
2006 7 1 9.28 0.51 9.28 0.51 2006 9.79 0.845856 327.4061472
2006 7 2 9.28 0.51 9.28 0.51 2006 9.79 0.845856 328.2520032
2006 7 3 6.77 0.51 6.77 0.51 2006 7.28 0.628992 328.8809952
2006 7 4 8.276 0.4 8.276 0.4 2006 8.676 0.7496064 329.6306016
2006 7 5 8.276 0.4 8.276 0.4 2006 8.676 0.7496064 330.380208
2006 7 6 7.774 0.4 7.774 0.4 2006 8.174 0.7062336 331.0864416
2006 7 7 9.28 0.4 9.28 0.4 2006 9.68 0.836352 331.9227936
2006 7 8 4.173 0.4 4.173 0.4 2006 4.573 0.3951072 332.3179008
2006 7 9 2.332 0.4 2.332 0.4 2006 2.732 0.2360448 332.5539456
2006 7 10 4.915 0.4 4.915 0.4 2006 5.315 0.459216 333.0131616
2006 7 11 8.276 0.4 8.276 0.4 2006 8.676 0.7496064 333.762768
2006 7 12 9.782 0.4 9.782 0.4 2006 10.182 0.8797248 334.6424928
2006 7 13 11.288 0.73 11.288 0.73 2006 12.018 1.0383552 335.680848
2006 7 14 13.898 1.65 13.898 1.65 2006 15.548 1.3433472 337.0241952
2006 7 15 10.786 1.06 10.786 1.06 2006 11.846 1.0234944 338.0476896
2006 7 16 4.544 1.95 4.544 1.95 2006 6.494 0.5610816 338.6087712
2006 7 17 10.284 2.55 10.284 2.55 2006 12.834 1.1088576 339.7176288
2006 7 18 10.786 1.5 10.786 1.5 2006 12.286 1.0615104 340.7791392
2006 7 19 16.005 3 16.005 3 2006 19.005 1.642032 342.4211712
2006 7 20 20.22 4.808 20.22 4.808 2006 25.028 2.1624192 344.5835904
2006 7 21 21.625 3 21.625 3 2006 24.625 2.1276 346.7111904
2006 7 22 16.005 2.1 16.005 2.1 2006 18.105 1.564272 348.2754624
2006 7 23 10.284 1.65 10.284 1.65 2006 11.934 1.0310976 349.30656
2006 7 24 10.786 1.65 10.786 1.65 2006 12.436 1.0744704 350.3810304
2006 7 25 11.288 1.39 11.288 1.39 2006 12.678 1.0953792 351.4764096
2006 7 26 12.493 1.39 12.493 1.39 2006 13.883 1.1994912 352.6759008
2006 7 27 13.195 1.39 13.195 1.39 2006 14.585 1.260144 353.9360448
2006 7 28 12.493 1.39 12.493 1.39 2006 13.883 1.1994912 355.135536
2006 7 29 9.28 1.5 9.28 1.5 2006 10.78 0.931392 356.066928
2006 7 30 7.774 0.51 7.774 0.51 2006 8.284 0.7157376 356.7826656
2006 7 31 10.284 0.4 10.284 0.4 2006 10.684 0.9230976 357.7057632
2006 8 1 10.786 0.4 10.786 0.4 2006 11.186 0.9664704 358.6722336
2006 8 2 9.782 0.4 9.782 0.4 2006 10.182 0.8797248 359.5519584
2006 8 3 9.28 0.4 9.28 0.4 2006 9.68 0.836352 360.3883104
2006 8 4 9.28 0.4 9.28 0.4 2006 9.68 0.836352 361.2246624
2006 8 5 7.774 0.4 7.774 0.4 2006 8.174 0.7062336 361.930896
2006 8 6 7.774 0.4 7.774 0.4 2006 8.174 0.7062336 362.6371296
2006 8 7 8.778 0.4 8.778 0.4 2006 9.178 0.7929792 363.4301088
2006 8 8 8.276 0.4 8.276 0.4 2006 8.676 0.7496064 364.1797152
2006 8 9 8.778 0.4 8.778 0.4 2006 9.178 0.7929792 364.9726944
2006 8 10 8.778 0.4 8.778 0.4 2006 9.178 0.7929792 365.7656736
2006 8 11 9.28 0.4 9.28 0.4 2006 9.68 0.836352 366.6020256
2006 8 12 7.272 0.4 7.272 0.4 2006 7.672 0.6628608 367.2648864
2006 8 13 7.272 0.4 7.272 0.4 2006 7.672 0.6628608 367.9277472
2006 8 14 8.276 0.308 8.276 0.308 2006 8.584 0.7416576 368.6694048
2006 8 15 8.778 0.51 8.778 0.51 2006 9.288 0.8024832 369.471888
2006 8 16 10.284 1.39 10.284 1.39 2006 11.674 1.0086336 370.4805216
2006 8 17 8.778 0.73 8.778 0.73 2006 9.508 0.8214912 371.3020128
2006 8 18 10.284 0.73 10.284 0.73 2006 11.014 0.9516096 372.2536224
2006 8 19 11.79 0.73 11.79 0.73 2006 12.52 1.081728 373.3353504
2006 8 20 9.28 0.62 9.28 0.62 2006 9.9 0.85536 374.1907104
2006 8 21 10.284 0.51 10.284 0.51 2006 10.794 0.9326016 375.123312
2006 8 22 9.28 0.4 9.28 0.4 2006 9.68 0.836352 375.959664
